번호,주차장 이름,차량 수용대수(전체 중 장애인 차량 수용대수),주차 요금(1시간 기준),경도,위도
3548,꼬망또대소정체인점,50,0,127.1618402,36.72643801
3549,앗싸,50,0,127.3009246,36.60210578
3550,야생촌식당,50,0,127.1530173,36.69798835
3551,박가네곱창,50,0,127.2898323,36.59526313
3552,꽃봉시식코너,50,0,127.2971411,36.60518367
3553,제일분식,50,0,127.2904049,36.60840612
3554,둘리와친구들,50,0,127.2941772,36.60292216
3555,신진다실,50,0,127.2816672,36.46795346
3556,학마을숯불바베큐치킨,50,0,127.3515398,36.53074535
3557,담다디식당,50,0,127.3025766,36.60111512
3558,카이저,50,0,127.2987377,36.60167838
3559,홍짜장,50,0,127.2981568,36.60287356
3560,양대식당,50,0,127.2078283,36.59562048
3561,크레즐릿세종,50,0,127.2808174,36.46452369
3562,꼬마족발,50,0,127.299436,36.60108769
3563,호왕각,50,0,127.3009246,36.60210578
3564,수곰탕,50,0,127.2802381,36.46322243
3565,수정한울,50,0,127.3017227,36.59539646
3566,이삭분식,50,0,127.2970471,36.6056878
3567,취하리,50,0,127.296947,36.59085334
3568,타임,50,0,127.3004548,36.60090442
3569,삼한분식,50,0,127.2063975,36.6796024
3570,교동불고기센타,50,0,127.298608,36.60242561
3571,화이트분식,50,0,127.2980838,36.61093892
3572,휠링,50,0,127.3010025,36.59966396
3573,바다회마트,50,0,127.2992435,36.5964183
3574,지연이네식당,50,0,127.2910993,36.60215589
3575,시골보신탕,50,0,127.2327248,36.60056874
3576,박서방가든,50,0,127.219122,36.59728112
3577,고야샤브샤브,50,0,127.2935633,36.59424891
3578,소우리산장,50,0,127.3481464,36.53590886
3579,연기정육점,50,0,127.2060911,36.49780068
3580,영일불고기,50,0,127.2950452,36.58491215
3581,BHC치킨,50,0,127.2219422,36.49995086
3582,노크,50,0,127.290139,36.62277874
3583,충남순대국밥,50,0,127.2812123,36.46767135
3584,또복이네김밥,50,0,127.2771016,36.54500721
3585,알탕나라,50,0,127.3675606,36.52849721
3586,애슐리,50,0,127.2588522,36.50746771
3587,꾸러기분식,50,0,127.2962106,36.59686906
3588,충남식당,50,0,127.3255004,36.55879099
3589,주원함바식당,50,0,127.3393475,36.53969062
3590,C&C치킨,50,0,127.2800689,36.46341968
3591,가마솥곰탕집,50,0,127.2823635,36.46625434
3592,낭만바베큐숲,50,0,127.3492574,36.52860604
3593,삼스,50,0,127.2877553,36.59264624
3594,원주통닭,50,0,127.2827549,36.56294845
3595,우돈가왕갈비탕순대국,50,0,127.2915286,36.60898958
3596,토담낙지한마당,50,0,127.2898356,36.48132246
3597,로얄다실,50,0,127.2811727,36.46471509
3598,낙원떡집,50,0,127.2992388,36.60064494
3599,2080단란주점,50,0,127.2823344,36.46699317
3600,순대먹는날,50,0,127.2823337,36.46585762
3601,친구네감자탕,50,0,127.2867017,36.47136326
3602,고바우식당,50,0,127.300549,36.60037326
3603,얌이얌이치킨호프,50,0,127.2806328,36.56048437
3604,돈돈삼겹살,50,0,127.2120607,36.45723128
3605,달님다방,50,0,127.2055528,36.67904704
3606,우리동네불철주야,50,0,127.2912916,36.60313033
3607,사명,50,0,127.1684323,36.73181022
3608,수연이네,50,0,127.2834559,36.56325908
3609,소정회포차,50,0,127.1563031,36.71886503
3610,수연다방,50,0,127.2819508,36.46745048
3611,정다운다방,50,0,127.2815623,36.46723185
3612,모이새식당,50,0,127.3009325,36.60246631
3613,디알리나식당,50,0,127.2939173,36.60446168
3614,세종소곱창,50,0,127.2820101,36.46707233
3615,전의떡방아간,50,0,127.2007137,36.67960945
3616,하늘과소나무,50,0,127.3011195,36.6040355
3617,약속다방,50,0,127.2665676,36.65381748
3618,가미정,50,0,127.2877286,36.59189808
3619,영호프,50,0,127.2814579,36.46524853
3620,어항,50,0,127.2898966,36.59556992
3621,삽교곱창,50,0,127.1586551,36.72491057
3622,현대소주방,50,0,127.1560803,36.71774599
3623,압구정가든,50,0,127.3025779,36.59723993
3624,우리순대,50,0,127.3008624,36.60033004
3625,서울장춘단왕족발보쌈,50,0,127.2941772,36.60292216
3626,란spizza,50,0,127.2069545,36.67983141
3627,경회루,50,0,127.3279829,36.48231843
3628,낼또와,50,0,127.2892701,36.63583198
3629,춘희네짜글이,50,0,127.289986,36.62727483
3630,동북인,50,0,127.3025766,36.60111512
3631,계림식당,50,0,127.2704555,36.42722205
3632,닭이랑굴이랑,50,0,127.2224521,36.50924573
3633,세종회센터,50,0,127.2068558,36.49833748
3634,손큰생오리,50,0,127.2964987,36.59222053
3635,우이동족발,50,0,127.2916079,36.60398836
3636,홍짜장홍짬뽕,50,0,127.2939446,36.59533262
3637,세종휴게실,50,0,127.3004616,36.60014744
3638,이성영별난탕수육,50,0,127.2861571,36.60720919
3639,전주식당,50,0,127.2765814,36.54449938
3640,이삭토스트,50,0,127.2977038,36.60105947
3641,백제식당,50,0,127.1551367,36.69247915
3642,행복식당,50,0,127.191568,36.53760885
3643,안터반점,50,0,127.2861738,36.62479177
3644,꿈의대화,50,0,127.2836664,36.56224197
3645,까망호프,50,0,127.2789993,36.54632546
3646,순남이네,50,0,127.3681717,36.52886995
3647,까로치아까페,50,0,127.3676386,36.53125536
3648,하나비,50,0,127.2929728,36.60507791
3649,운주길보리밥,50,0,127.2045333,36.67918443
3650,탤런트,50,0,127.2994299,36.6005289
3651,가족농원,50,0,127.3411628,36.44804607
3652,냠냠치킨,50,0,127.2941772,36.60292216
3653,돈스먹밥,50,0,127.2966569,36.60064775
3654,모꼬지,50,0,127.298755,36.59359465
3655,비광노래궁,50,0,127.3003092,36.60217426
3656,용봉파불고기,50,0,127.2929969,36.60487979
3657,로얄부페,50,0,127.3000801,36.60278574
3658,신촌참치설렁탕,50,0,127.2924387,36.60358775
3659,은하수다방,50,0,127.2963792,36.60169151
3660,몽블랑제,50,0,127.2977252,36.58636991
3661,의정부부대찌게,50,0,127.2819017,36.46672921
3662,사시미블루스,50,0,127.2918996,36.60386392
3663,유정식당,50,0,127.3012921,36.59853014
3664,고향식당,50,0,127.3240782,36.55917947
3665,밤안개,50,0,127.3010025,36.59966396
3666,순애식당,50,0,127.2971306,36.59525231
3667,유천냉면,50,0,127.2228297,36.50943745
3668,궁전감자탕,50,0,127.3020067,36.60109376
3669,세종행복푸드,50,0,127.2941772,36.60292216
3670,정선가든,50,0,127.2017845,36.69183674
3671,풍성한식당,50,0,127.2515217,36.47572602
3672,주유소,50,0,127.3006961,36.60265417
3673,피아노,50,0,127.2920019,36.60367528
3674,닭쳐파닭,50,0,127.2818691,36.46662988
3675,종로직화쭈꾸미,50,0,127.228086,36.4983866
3676,하오주,50,0,127.2921104,36.6040364
3677,소현닭갈비,50,0,127.2801119,36.55040567
3678,대명개발마운틴,50,0,127.1853258,36.69694314
3679,육앤샤,50,0,127.2881523,36.61511567
3680,단지막창,50,0,127.2926674,36.60546362
3681,커피아노,50,0,127.2977267,36.59237196
3682,엄마호두앤카페,50,0,127.1560494,36.69088152
3683,강촌,50,0,127.2397672,36.47499383
3684,영상호프,50,0,127.2114321,36.45540666
3685,종로빈대떡,50,0,127.25553,36.4789955
3686,양지다실,50,0,127.2812918,36.46510333
3687,9292뒷고기,50,0,127.291137,36.60413876
3688,이도,50,0,127.2843627,36.56426487
3689,화인,50,0,127.2810254,36.46616517
3690,풍년생고기,50,0,127.281113,36.46634595
3691,풍천장어숯불꼼장어,50,0,127.2905069,36.603378
3692,연탄구이집,50,0,127.2967199,36.59494348
3693,수구레국밥,50,0,127.2979136,36.60011444
3694,세친구,50,0,127.2995532,36.59924991
3695,연기떡방앗간,50,0,127.2779928,36.54525594
3696,레레정일품,50,0,127.3351676,36.54264141
3697,BBQ치킨익스프레스조치원점,50,0,127.2911476,36.61397097
3698,소피아갤러리,50,0,127.2393466,36.43807698
3699,카페코이,50,0,127.297058,36.60079431
3700,홍김밥,50,0,127.2053961,36.49699397
3701,해물손칼국수,50,0,127.2063975,36.6796024
3702,라피에스타,50,0,127.2912099,36.60350835
3703,해피데이,50,0,127.2985253,36.60291178
3704,피자@치킨,50,0,127.1618402,36.72643801
3705,원호두과자,50,0,127.1688847,36.73242618
3706,송가네돈오리,50,0,127.2908404,36.60356924
3707,경아네식당,50,0,127.328587,36.55322989
3708,상구비어,50,0,127.2915134,36.60576317
3709,삼오구이,50,0,127.2948532,36.58513632
3710,조치원짬뽕,50,0,127.291954,36.60646873
3711,유아이막창,50,0,127.2857297,36.61476773
3712,유정칼국수,50,0,127.2064791,36.49806461
3713,명성가든,50,0,127.3352683,36.54393072
3714,돌삼겹,50,0,127.292189,36.60521745
3715,명품박가네족발보쌈,50,0,127.2994674,36.60256585
3716,북어찜전문점,50,0,127.2811727,36.46471509
3717,미니분식,50,0,127.2929135,36.59686757
3718,카이저,50,0,127.2050188,36.6787551
3719,유진함바식당,50,0,127.2810221,36.465318
3720,킴스커피,50,0,127.286018,36.61744603
3721,두놈,50,0,127.2915932,36.60436678
3722,프리카페,50,0,127.2977645,36.60176277
3723,소희분식,50,0,127.2820101,36.46707233
3724,엉터리분식,50,0,127.1614508,36.72621899
3725,서라벌,50,0,127.288579,36.58813611
3726,홍어촌,50,0,127.1989485,36.50959491
3727,돌쇠파닭,50,0,127.2935987,36.58668798
3728,2005진돈가스,50,0,127.3004232,36.60440091
3729,대운다실,50,0,127.2768631,36.54423072
3730,삼일맥반석생고기,50,0,127.2971306,36.59525231
3731,전주식당,50,0,127.2971306,36.59525231
3732,BBQ치킨조치원홈플러스점,50,0,127.2981245,36.58669669
3733,호타루,50,0,127.2977252,36.58636991
3734,소풍,50,0,127.2328919,36.48192528
3735,떡기뽁기,50,0,127.2898676,36.61824407
3736,산촌,50,0,127.2309085,36.47596446
3737,소희식당,50,0,127.2824817,36.46675072
3738,구워볼까볶아볼까,50,0,127.2063975,36.6796024
3739,누리회관,50,0,127.2048375,36.49704432
3740,워싱턴가요궁,50,0,127.2986376,36.59915441
3741,리스치킨,50,0,127.2038722,36.67927914
3742,크림선인장,50,0,127.2784186,36.55232403
3743,닭장,50,0,127.2893832,36.60158692
3744,욱일스넥코너,50,0,127.2941772,36.60292216
3745,닭다리치킨,50,0,127.3011604,36.60074634
3746,신가네매운떡볶이,50,0,127.2888642,36.60819867
3747,경희네손칼국수,50,0,127.210546,36.5009845
3748,식위천양꼬치,50,0,127.2776929,36.54508289
3749,정석식당,50,0,127.3005723,36.60027426
3750,함바식당,50,0,127.3710748,36.53028218
3751,한뚝배기,50,0,127.2041925,36.68620241
3752,힘찬장어,50,0,127.2754046,36.54971927
3753,카페드림,50,0,127.2097434,36.462407
3754,등모리가든,50,0,127.1571657,36.71982639
3755,욱일분식,50,0,127.2941772,36.60292216
3756,부킹단란주점,50,0,127.2985493,36.60273168
3757,원조야식,50,0,127.3023205,36.60100547
3758,카페나보나,50,0,127.2897415,36.60030033
3759,육류백화점식당,50,0,127.2955144,36.59107919
3760,허씨네맛집,50,0,127.2953217,36.58523822
3761,한절골박가,50,0,127.1660993,36.72080852
3762,일품등심가,50,0,127.2901856,36.60306067
3763,우주식당,50,0,127.2957864,36.59681248
3764,우리식당,50,0,127.2887008,36.47361924
3765,전동남원추어탕,50,0,127.2712778,36.65010642
3766,베로커피숍,50,0,127.2902602,36.57294273
3767,하늘휴게실,50,0,127.3006269,36.60413175
3768,우리집,50,0,127.2091831,36.44176527
3769,목마르조,50,0,127.2974765,36.59161347
3770,능소비빔국수,50,0,127.2903502,36.60095282
3771,순살치킨,50,0,127.2948458,36.5970142
3772,두남자의반지하브루쓰,50,0,127.2899321,36.61852383
3773,황금족발,50,0,127.2927507,36.60368874
3774,갈매기식당,50,0,127.3010344,36.59984439
3775,세종설렁탕,50,0,127.2973713,36.6007511
3776,거리의숲,50,0,127.2776929,36.54508289
3777,엘리스가요궁,50,0,127.2973378,36.59951625
3778,목화다실,50,0,127.2040159,36.67836089
3779,꼬꼬전기구이,50,0,127.2877553,36.59264624
3780,진성아구찜,50,0,127.2911835,36.60394078
3781,감성식당,50,0,127.2877935,36.44348579
3782,에이스플러스,50,0,127.2045333,36.67918443
3783,명품동태탕,50,0,127.2230781,36.50133713
3784,백상어,50,0,127.2034795,36.67938466
3785,컵희,50,0,127.2964665,36.5957711
3786,두레먹다,50,0,127.290603,36.59532179
3787,영진어시장,50,0,127.2048605,36.67891626
3788,대박생돈까스,50,0,127.2949159,36.59544651
3789,꿈앤카페,50,0,127.2890437,36.48005603
3790,연비정가든,50,0,127.3386762,36.48340557
3791,조치원닭집,50,0,127.3027534,36.60133244
3792,방동골,50,0,127.2752532,36.43538037
3793,소담밥상,50,0,127.2778634,36.55077058
3794,세종시나브로,50,0,127.3031339,36.60252426
3795,수련,50,0,127.2996955,36.5995842
3796,굿모닝살로만치킨,50,0,127.3005086,36.59866073
3797,깔끔이분식,50,0,127.2962894,36.60173604
3798,커피랑샌드위치,50,0,127.2039294,36.68132522
3799,큰마루순대국밥,50,0,127.2812831,36.46484192
3800,예담,50,0,127.2599232,36.48290709
3801,이순이와돌돌이,50,0,127.2986667,36.60211054
3802,육해공군무한리필,50,0,127.2917153,36.603241
3803,생어거스틴세종점,50,0,127.2580941,36.49331385
3804,누리숯불갈비,50,0,127.2777338,36.46376606
3805,피자마루,50,0,127.2877553,36.59264624
3806,안동찜짐닭,50,0,127.2995732,36.59580742
3807,아침밥상,50,0,127.2050188,36.6787551
3808,고봉보쌈,50,0,127.3011167,36.60310724
3809,엠가요궁,50,0,127.3000801,36.60278574
3810,옛날국수집,50,0,127.1530173,36.69798835
3811,미추원주추어탕세종점,50,0,127.2784366,36.54798029
3812,리치리치,50,0,127.2903132,36.60744129
3813,대교한우촌식당,50,0,127.2059393,36.49735807
3814,국수나무세종첫마을점,50,0,127.2600121,36.4817721
3815,영시호프,50,0,127.2988736,36.60271556
3816,청국장,50,0,127.2997906,36.60019757
3817,BHC치킨세종점,50,0,127.2608924,36.47838896
3818,미스김밥,50,0,127.2112172,36.70065914
3819,BBQ치킨,50,0,127.2034795,36.67938466
3820,비버스치킨,50,0,127.2879262,36.59472004
3821,단풍가요주점,50,0,127.3666745,36.53034902
3822,태종관,50,0,127.29768,36.59135332
3823,주마등,50,0,127.3019248,36.60150783
3824,서울식당,50,0,127.2833344,36.56431276
3825,토담부대찌개전문점,50,0,127.2893062,36.59535912
3826,사리원면옥,50,0,127.2993246,36.60105098
3827,흥부네해장국,50,0,127.2896428,36.59521694
3828,태화식당,50,0,127.2042952,36.67948924
3829,한마음치킨하우스,50,0,127.2975764,36.60524933
3830,조개와꼼장어,50,0,127.2926319,36.60446307
3831,8.8식당,50,0,127.2675159,36.65406664
3832,백록담비알디숯불바큐,50,0,127.2914037,36.60431158
3833,영이네,50,0,127.2814579,36.46524853
3834,도랫말,50,0,127.2073925,36.67967211
3835,국수랑스테이크양마니,50,0,127.2892646,36.60841735
3836,단비식당,50,0,127.3010102,36.60128618
3837,해와달,50,0,127.2990906,36.60220315
3838,흥보갈비,50,0,127.2998742,36.60331624
3839,대구집,50,0,127.2044016,36.68002165
3840,신안동소고기국밥,50,0,127.2658006,36.65448865
3841,영주식당,50,0,127.204414,36.67990458
3842,궁가든,50,0,127.3677658,36.52660573
3843,신규식당,50,0,127.2940588,36.58402313
3844,궁,50,0,127.3679329,36.52665168
3845,중앙수산,50,0,127.2978838,36.59353545
3846,연남통닭,50,0,127.2770297,36.54433087
3847,항아리속참숯갈비,50,0,127.3004105,36.59591147
3848,大곱창,50,0,127.207093,36.67941778
3849,현미집,50,0,127.2976247,36.59745417
3850,삽겹살&백반,50,0,127.2783489,36.46360756
3851,리버빌,50,0,127.2803695,36.46349359
3852,정안골,50,0,127.2349673,36.49671861
3853,청천골,50,0,127.2834844,36.56379997
3854,전설의포차,50,0,127.2921104,36.6040364
3855,연기식당,50,0,127.3258726,36.55837853
3856,연기대광식당,50,0,127.2800089,36.54224005
3857,허니꿀강정,50,0,127.2941772,36.60292216
3858,고봉민김밥,50,0,127.2981568,36.60287356
3859,황가네,50,0,127.3669885,36.5288096
3860,영순식당,50,0,127.3012204,36.60276539
3861,콩,50,0,127.3442595,36.4790474
3862,민이네감자탕,50,0,127.290467,36.57354778
3863,이디야커피전문점,50,0,127.2927153,36.6038958
3864,서울식당,50,0,127.3665277,36.53054651
3865,경북식당,50,0,127.2963292,36.60350264
3866,군산수산,50,0,127.2977062,36.59463387
3867,달덩이식당,50,0,127.2968029,36.59318662
3868,박가네생선구이,50,0,127.3666784,36.52986238
3869,홍콩노래방,50,0,127.2972094,36.60134494
3870,소정식당,50,0,127.1570456,36.71955519
3871,힐링,50,0,127.2982544,36.59950362
3872,페리카나장군점,50,0,127.2219678,36.5007441
3873,은하수다방,50,0,127.2962894,36.60173604
3874,고향집,50,0,127.3692521,36.52921813
3875,신정식당,50,0,127.1566161,36.71787595
3876,흑염소전문점,50,0,127.2808466,36.46619113
3877,훌랄라참숯바베큐치킨,50,0,127.2886976,36.59469761
3878,조치원집,50,0,127.3005723,36.60027426
3879,바르미샤브샤브N칼국수,50,0,127.2588522,36.50746771
3880,이슈양꼬치마을,50,0,127.2551667,36.47964211
3881,카페파스쿠찌커피숍,50,0,127.2965334,36.60193575
3882,시골밥상,50,0,127.3220672,36.56815315
3883,골목식당,50,0,127.282809,36.46634714
3884,명동식당,50,0,127.3021835,36.60007643
3885,바라궁신선불고기,50,0,127.4006105,36.53042526
3886,삼거리식당,50,0,127.2818981,36.46832436
3887,루앤비세종시청점,50,0,127.2888024,36.48082063
3888,청기와집,50,0,127.2859483,36.56799638
3889,59피자,50,0,127.2890977,36.60590199
3890,25시첫마을감자탕,50,0,127.2571609,36.48234018
3891,청담골한식뷰페,50,0,127.22072,36.49938413
3892,카페헤윰,50,0,127.2606235,36.48084763
3893,왕대구뽈탕,50,0,127.2147091,36.49329755
3894,순천곱창&호프치킨,50,0,127.2224809,36.49966599
3895,메네스주점,50,0,127.2974138,36.60099467
3896,주전부리,50,0,127.2993246,36.60105098
3897,명품산오리보쌈,50,0,127.3012204,36.60276539
3898,세종수산,50,0,127.31551,36.48058027
3899,빠사시,50,0,127.3655728,36.52987453
3900,속에천불청송얼음막걸리,50,0,127.2984884,36.60205542
3901,커피인협동조합,50,0,127.2891881,36.59970223
